channel_id,year,video_count
UCHYMhyLCSsaZCRPzov6tHLg,2024,17
UCHYMhyLCSsaZCRPzov6tHLg,2025,52
UCHYMhyLCSsaZCRPzov6tHLg,2026,2
UCHa6wMUGqyur-ZWsUwDeQOg,2026,68
UCHeMMokpj5MpPVZwS121gZw,2023,1
UCHhEdxjXqC8sbAj7a-PVFlg,2025,207
UCHhEdxjXqC8sbAj7a-PVFlg,2026,42
UCHhIQk2SuVBxR4H2PH_3j2Q,2021,1
UCHhIQk2SuVBxR4H2PH_3j2Q,2022,1
UCHhIQk2SuVBxR4H2PH_3j2Q,2023,1
UCHhIQk2SuVBxR4H2PH_3j2Q,2024,181
UCHhIQk2SuVBxR4H2PH_3j2Q,2025,144
UCHhIQk2SuVBxR4H2PH_3j2Q,2026,60
UCHhUajhm4zRg-_Ubw11otfw,2025,82
UCHhUajhm4zRg-_Ubw11otfw,2026,77
UCHhj6UP01456AHTAZkrKDrg,2025,76
UCHhj6UP01456AHTAZkrKDrg,2026,51
UCHkNbiqY3dc4AcaiGxSq2_Q,2024,17
UCHkNbiqY3dc4AcaiGxSq2_Q,2025,145
UCHkNbiqY3dc4AcaiGxSq2_Q,2026,59
UCHlFbiJk0VWcT2dPwTqXcxw,2025,84
UCHlFbiJk0VWcT2dPwTqXcxw,2026,31
UCHomiuTL8mMUPtDIbJw_TFg,2024,14
UCHomiuTL8mMUPtDIbJw_TFg,2025,22
UCHomiuTL8mMUPtDIbJw_TFg,2026,14
UCHudKjxLpwqHoqV-57uTRFw,2025,264
UCHudKjxLpwqHoqV-57uTRFw,2026,436
UCHyAFq-CHcgrOte84Wvmorw,2021,9
UCHyAFq-CHcgrOte84Wvmorw,2022,65
UCHyAFq-CHcgrOte84Wvmorw,2023,11
UCHyAFq-CHcgrOte84Wvmorw,2024,7
UCHyAFq-CHcgrOte84Wvmorw,2025,3
UCHyAFq-CHcgrOte84Wvmorw,2026,1
UCHzQgT7k-UHxSo8oLQlf6Qg,2022,41
UCHzQgT7k-UHxSo8oLQlf6Qg,2023,25
UCHzQgT7k-UHxSo8oLQlf6Qg,2024,4
UCHzQgT7k-UHxSo8oLQlf6Qg,2025,2
UCI-P6wAQOviwsqMuVTVYKPQ,2023,42
UCI-P6wAQOviwsqMuVTVYKPQ,2024,18
UCI-P6wAQOviwsqMuVTVYKPQ,2025,1
UCI-P6wAQOviwsqMuVTVYKPQ,2026,30
UCI0fG0fCTx3iyzC6wv_hI3g,2025,32
UCI0fG0fCTx3iyzC6wv_hI3g,2026,147
UCI1SAgyaSIwdGf2uVbcmuvQ,2024,114
UCI1SAgyaSIwdGf2uVbcmuvQ,2025,312
UCI1SAgyaSIwdGf2uVbcmuvQ,2026,274
UCI38FHfSdCBRlD90Np1mGSQ,2025,87
UCI38FHfSdCBRlD90Np1mGSQ,2026,106
UCI7HyoyonuN4gh_Mgu6Kzbg,2024,90
UCI7HyoyonuN4gh_Mgu6Kzbg,2025,364
UCI7HyoyonuN4gh_Mgu6Kzbg,2026,246
UCI9bNMcvSiuq-bfjsPNomTA,2023,152
UCI9bNMcvSiuq-bfjsPNomTA,2024,244
UCI9bNMcvSiuq-bfjsPNomTA,2025,185
UCI9bNMcvSiuq-bfjsPNomTA,2026,119
UCIBdFlC2Fk3rID8CAETV35g,2025,12
UCIBdFlC2Fk3rID8CAETV35g,2026,201
UCIDkMzUr_JW5yoiq_Nx35_A,2025,6
UCIDkMzUr_JW5yoiq_Nx35_A,2026,15
UCIGChk_c7ZNdtpOrmbHr2NA,2024,1
UCIGChk_c7ZNdtpOrmbHr2NA,2026,5
UCIJlMF7bynSgi0G8Hy6j94g,2023,12
UCIJlMF7bynSgi0G8Hy6j94g,2024,80
UCIJlMF7bynSgi0G8Hy6j94g,2025,93
UCIJlMF7bynSgi0G8Hy6j94g,2026,55
UCIMFIkXOGA7dWA903WdRKKg,2023,3
UCIMFIkXOGA7dWA903WdRKKg,2024,310
UCIMFIkXOGA7dWA903WdRKKg,2025,239
UCIMFIkXOGA7dWA903WdRKKg,2026,148
UCINPv9Ffoo7mgvEfKY8Ks2A,2023,80
UCINPv9Ffoo7mgvEfKY8Ks2A,2024,122
UCINPv9Ffoo7mgvEfKY8Ks2A,2025,99
UCINPv9Ffoo7mgvEfKY8Ks2A,2026,61
UCINz9FJcpcedlGsYKXQkopA,2022,125
UCINz9FJcpcedlGsYKXQkopA,2023,170
UCINz9FJcpcedlGsYKXQkopA,2024,172
UCINz9FJcpcedlGsYKXQkopA,2025,135
UCINz9FJcpcedlGsYKXQkopA,2026,98
UCIWrMTsjxdx_V1zlBkbCVCg,2022,5
UCIWrMTsjxdx_V1zlBkbCVCg,2024,1
UCIc2CW34mQ6eAlJoPV2Un4Q,2022,153
UCIc2CW34mQ6eAlJoPV2Un4Q,2023,179
UCIc2CW34mQ6eAlJoPV2Un4Q,2024,145
UCIc2CW34mQ6eAlJoPV2Un4Q,2025,164
UCIc2CW34mQ6eAlJoPV2Un4Q,2026,59
UCIcJV6J1HFf0cHKeswvTyaw,2023,1
UCIcJV6J1HFf0cHKeswvTyaw,2024,4
UCIcJV6J1HFf0cHKeswvTyaw,2025,25
UCIcJV6J1HFf0cHKeswvTyaw,2026,29
UCIgXtat0bKE5e8sXtUgutOw,2021,1
UCIgXtat0bKE5e8sXtUgutOw,2022,13
UCIgXtat0bKE5e8sXtUgutOw,2023,14
UCIgXtat0bKE5e8sXtUgutOw,2024,5
UCIgXtat0bKE5e8sXtUgutOw,2025,282
UCIgXtat0bKE5e8sXtUgutOw,2026,234
UCIh-YIiPfxN0qPWAvIpfBXQ,2022,1
UCIh-YIiPfxN0qPWAvIpfBXQ,2023,1
UCIh-YIiPfxN0qPWAvIpfBXQ,2025,4
UCIxWJ7k2MWKT6sIg3mLjkTg,2025,28
UCIxWJ7k2MWKT6sIg3mLjkTg,2026,51
UCJ2Ahrr9QYJnrjYJkWccSzg,2025,75
UCJ2Ahrr9QYJnrjYJkWccSzg,2026,49
UCJ6HUQOWSjCHHdOgz13zFlA,2015,6
UCJ6HUQOWSjCHHdOgz13zFlA,2017,32
UCJ6HUQOWSjCHHdOgz13zFlA,2018,37
UCJ6HUQOWSjCHHdOgz13zFlA,2019,11
UCJ6HUQOWSjCHHdOgz13zFlA,2021,1
UCJ6HUQOWSjCHHdOgz13zFlA,2024,46
UCJ6HUQOWSjCHHdOgz13zFlA,2025,46
UCJ6HUQOWSjCHHdOgz13zFlA,2026,26
UCJ6kqLPI4aALUa0p3kJJUKQ,2023,1
UCJ6kqLPI4aALUa0p3kJJUKQ,2024,104
UCJ6kqLPI4aALUa0p3kJJUKQ,2025,241
UCJ6kqLPI4aALUa0p3kJJUKQ,2026,126
UCJ8R9I1AWV94psG7gxLiU5Q,2025,105
UCJ8R9I1AWV94psG7gxLiU5Q,2026,1
UCJ8hefgtMDAtBo7NRSa90Zg,2024,4
UCJ8hefgtMDAtBo7NRSa90Zg,2025,90
UCJ8hefgtMDAtBo7NRSa90Zg,2026,66
UCJ9STJzDqEexCPnqAAHe5Cw,2021,130
UCJ9STJzDqEexCPnqAAHe5Cw,2022,58
UCJ9STJzDqEexCPnqAAHe5Cw,2023,2
UCJAI6tpsee_w0sMV7-NB_Tw,2023,3
UCJAI6tpsee_w0sMV7-NB_Tw,2024,43
UCJAI6tpsee_w0sMV7-NB_Tw,2025,27
UCJAI6tpsee_w0sMV7-NB_Tw,2026,25
UCJCORIrObs3iTzSzCHHvlCA,2021,9
UCJCORIrObs3iTzSzCHHvlCA,2022,79
UCJCORIrObs3iTzSzCHHvlCA,2023,109
UCJCORIrObs3iTzSzCHHvlCA,2024,100
UCJCORIrObs3iTzSzCHHvlCA,2025,46
UCJCORIrObs3iTzSzCHHvlCA,2026,33
UCJEy_y-4fO4j2D6RLANc25Q,2022,5
UCJEy_y-4fO4j2D6RLANc25Q,2023,13
UCJEy_y-4fO4j2D6RLANc25Q,2024,53
UCJEy_y-4fO4j2D6RLANc25Q,2025,125
UCJEy_y-4fO4j2D6RLANc25Q,2026,21
UCJFoHpvvS4MLNsq0VeiEAyg,2024,137
UCJFoHpvvS4MLNsq0VeiEAyg,2025,269
UCJFoHpvvS4MLNsq0VeiEAyg,2026,183
UCJH6IzDkIlz5Dw93LzEC_Nw,2022,13
UCJL3R_l2-sxDQelzyQ6fHug,2024,2
UCJL3R_l2-sxDQelzyQ6fHug,2025,115
UCJL3R_l2-sxDQelzyQ6fHug,2026,99
UCJMSZ92fkCAzyWmkdpvCuQA,2021,26
UCJMSZ92fkCAzyWmkdpvCuQA,2022,26
UCJMSZ92fkCAzyWmkdpvCuQA,2023,40
UCJMSZ92fkCAzyWmkdpvCuQA,2024,37
UCJMSZ92fkCAzyWmkdpvCuQA,2025,65
UCJMSZ92fkCAzyWmkdpvCuQA,2026,59
UCJMtmiajwsQXE4rpd2wuEyg,2025,31
UCJMtmiajwsQXE4rpd2wuEyg,2026,34
UCJNuYG7F5YzslTSYChWcKBw,2021,119
UCJNuYG7F5YzslTSYChWcKBw,2022,140
UCJNuYG7F5YzslTSYChWcKBw,2023,125
UCJNuYG7F5YzslTSYChWcKBw,2024,40
UCJNuYG7F5YzslTSYChWcKBw,2025,10
UCJNuYG7F5YzslTSYChWcKBw,2026,9
UCJVNjk7J4WxX4ccFl11SzDw,2025,22
UCJZdSYHLTvG4d3yVd-NyasA,2025,40
UCJZdSYHLTvG4d3yVd-NyasA,2026,47
UCJcUPyHbfB_4evd9PhFyfXQ,2025,16
UCJcUPyHbfB_4evd9PhFyfXQ,2026,35
UCJcfB-86rWM0NF2li1CqNNw,2022,27
UCJcfB-86rWM0NF2li1CqNNw,2023,147
UCJcfB-86rWM0NF2li1CqNNw,2024,137
UCJcfB-86rWM0NF2li1CqNNw,2025,190
UCJcfB-86rWM0NF2li1CqNNw,2026,198
UCJdXesaZYrQVSjhlYhme8rQ,2022,86
UCJdXesaZYrQVSjhlYhme8rQ,2023,102
UCJdXesaZYrQVSjhlYhme8rQ,2024,135
UCJdXesaZYrQVSjhlYhme8rQ,2025,28
UCJh1yHdhK6XA2brZ8EIuaaw,2025,1
UCJh1yHdhK6XA2brZ8EIuaaw,2026,38
UCJu3OL7duainSbXcDvU-bUA,2024,10
UCJu3OL7duainSbXcDvU-bUA,2025,84
UCJu3OL7duainSbXcDvU-bUA,2026,113
UCJxIZZSfV0u2b7p_bK7jOjw,2026,78
UCK0yR420GTebrHIJy1-ND2g,2025,18
UCK0yR420GTebrHIJy1-ND2g,2026,164
UCK8GmjIUCbl_qlRCfAR3yaA,2020,1
UCKCL2NsTO_FOaWHEE6OiHoA,2023,50
UCKCL2NsTO_FOaWHEE6OiHoA,2024,31
UCKCL2NsTO_FOaWHEE6OiHoA,2025,68
UCKCL2NsTO_FOaWHEE6OiHoA,2026,34
UCKE7TdJhSFGM6eBxAOZrw8g,2022,2
UCKE7TdJhSFGM6eBxAOZrw8g,2023,119
UCKE7TdJhSFGM6eBxAOZrw8g,2024,141
UCKE7TdJhSFGM6eBxAOZrw8g,2025,112
UCKE7TdJhSFGM6eBxAOZrw8g,2026,70
UCKKPleoe-EdGryxMCf0i9UA,2024,178
UCKKPleoe-EdGryxMCf0i9UA,2025,75
UCKKPleoe-EdGryxMCf0i9UA,2026,1
UCKPcwla_mvpdBnyjHYTiwoQ,2021,11
UCKPcwla_mvpdBnyjHYTiwoQ,2022,49
UCKPcwla_mvpdBnyjHYTiwoQ,2023,306
UCKPcwla_mvpdBnyjHYTiwoQ,2024,149
UCKPcwla_mvpdBnyjHYTiwoQ,2025,73
UCKPcwla_mvpdBnyjHYTiwoQ,2026,3
UCKSfn-s6fgSVkkNGcPPUuBQ,2025,142
UCKSfn-s6fgSVkkNGcPPUuBQ,2026,39
UCKg9vWWT_2yK3FFNNnnhhLw,2023,40
UCKg9vWWT_2yK3FFNNnnhhLw,2024,142
UCKg9vWWT_2yK3FFNNnnhhLw,2025,5
UCKlC3deRExVS_eCuFg2ec2g,2025,23
UCKlC3deRExVS_eCuFg2ec2g,2026,37
UCKlrZ_Pp4UE8miUIbC3kFjg,2016,28
UCKlrZ_Pp4UE8miUIbC3kFjg,2017,15
UCKlrZ_Pp4UE8miUIbC3kFjg,2020,1
UCKlrZ_Pp4UE8miUIbC3kFjg,2021,114
UCKlrZ_Pp4UE8miUIbC3kFjg,2022,237
UCKlrZ_Pp4UE8miUIbC3kFjg,2023,60
UCKlrZ_Pp4UE8miUIbC3kFjg,2024,9
UCKuzX7wNaRVXEI9a81xeNfA,2020,1
UCKuzX7wNaRVXEI9a81xeNfA,2021,47
UCKuzX7wNaRVXEI9a81xeNfA,2022,121
UCKuzX7wNaRVXEI9a81xeNfA,2023,66
UCKuzX7wNaRVXEI9a81xeNfA,2024,35
UCKuzX7wNaRVXEI9a81xeNfA,2025,16
UCKuzX7wNaRVXEI9a81xeNfA,2026,9
UCL0LiR5zg3vRnIHp-CowVBg,2024,54
UCL0LiR5zg3vRnIHp-CowVBg,2025,149
UCL0LiR5zg3vRnIHp-CowVBg,2026,108
UCL1yaSZue9dW_zyvhdI8C3w,2023,45
UCL1yaSZue9dW_zyvhdI8C3w,2024,7
UCL1yaSZue9dW_zyvhdI8C3w,2025,136
UCL1yaSZue9dW_zyvhdI8C3w,2026,152
UCL2geAXXebwlFLe-dokNCkw,2023,1
UCL4nWmMsqtYKN6OvcmskNtg,2022,6
UCL4nWmMsqtYKN6OvcmskNtg,2023,339
UCL4nWmMsqtYKN6OvcmskNtg,2024,203
UCL4nWmMsqtYKN6OvcmskNtg,2025,133
UCL4nWmMsqtYKN6OvcmskNtg,2026,19
UCL6YKqCxZoo1ecno9Zn6RDg,2024,1
UCL6YKqCxZoo1ecno9Zn6RDg,2025,100
UCL6YKqCxZoo1ecno9Zn6RDg,2026,103
UCL7lolCifod5V21pPzR3K-w,2023,63
UCL7lolCifod5V21pPzR3K-w,2024,96
UCL7lolCifod5V21pPzR3K-w,2025,141
UCL7lolCifod5V21pPzR3K-w,2026,39
UCL9pGQHePabm2RkTgbFR7YQ,2016,8
UCL9pGQHePabm2RkTgbFR7YQ,2017,25
UCL9pGQHePabm2RkTgbFR7YQ,2018,13
UCL9pGQHePabm2RkTgbFR7YQ,2019,40
UCL9pGQHePabm2RkTgbFR7YQ,2020,14
UCL9pGQHePabm2RkTgbFR7YQ,2021,22
UCL9pGQHePabm2RkTgbFR7YQ,2022,14
UCL9pGQHePabm2RkTgbFR7YQ,2023,8
UCL9pGQHePabm2RkTgbFR7YQ,2024,7
UCL9pGQHePabm2RkTgbFR7YQ,2025,2
UCL9pGQHePabm2RkTgbFR7YQ,2026,4
UCLEOU6NgYYoVmPV8MwbwOkg,2017,1
UCLEOU6NgYYoVmPV8MwbwOkg,2018,2
UCLEOU6NgYYoVmPV8MwbwOkg,2019,2
UCLEOU6NgYYoVmPV8MwbwOkg,2021,168
UCLEOU6NgYYoVmPV8MwbwOkg,2022,62
UCLEOU6NgYYoVmPV8MwbwOkg,2023,26
UCLEOU6NgYYoVmPV8MwbwOkg,2024,24
UCLEOU6NgYYoVmPV8MwbwOkg,2025,23
UCLEOU6NgYYoVmPV8MwbwOkg,2026,19
UCLEtK3UynAZPM7ODwPeveEw,2022,110
UCLEtK3UynAZPM7ODwPeveEw,2023,92
UCLEtK3UynAZPM7ODwPeveEw,2024,58
UCLEtK3UynAZPM7ODwPeveEw,2025,27
UCLEtK3UynAZPM7ODwPeveEw,2026,3
UCLH2yQZY_yG165dVqtabtYw,2024,133
UCLH2yQZY_yG165dVqtabtYw,2025,292
UCLH2yQZY_yG165dVqtabtYw,2026,199
UCLNBff3KDEUxdfH_lkvyOKQ,2023,29
UCLNBff3KDEUxdfH_lkvyOKQ,2024,218
UCLNBff3KDEUxdfH_lkvyOKQ,2025,273
UCLNBff3KDEUxdfH_lkvyOKQ,2026,180
UCLT-U861QLvJmrlP7K6kv2w,2024,79
UCLT-U861QLvJmrlP7K6kv2w,2025,186
UCLT-U861QLvJmrlP7K6kv2w,2026,202
UCLUmZp46kwJs1YENDLsGV9A,2025,110
UCLUmZp46kwJs1YENDLsGV9A,2026,109
UCLWpw8jaGYOVXV8cIu1WMqw,2022,57
UCLWpw8jaGYOVXV8cIu1WMqw,2023,48
UCLWpw8jaGYOVXV8cIu1WMqw,2024,90
UCLWpw8jaGYOVXV8cIu1WMqw,2025,115
UCLWpw8jaGYOVXV8cIu1WMqw,2026,67
UCLWuDHSv5EWSQqAxar2YTlw,2022,24
UCLWuDHSv5EWSQqAxar2YTlw,2023,141
UCLWuDHSv5EWSQqAxar2YTlw,2024,64
UCLWuDHSv5EWSQqAxar2YTlw,2025,33
UCLWuDHSv5EWSQqAxar2YTlw,2026,16
UCLplEzbrp6AFeZIyVp9EnRA,2023,5
UCLplEzbrp6AFeZIyVp9EnRA,2024,3
UCLplEzbrp6AFeZIyVp9EnRA,2025,2
UCLplEzbrp6AFeZIyVp9EnRA,2026,7
UCLrFWzD0xA5nDt4ZYUnbGew,2024,61
UCLrFWzD0xA5nDt4ZYUnbGew,2025,63
UCM69uU9b_raR3mcACHeivgg,2021,6
UCM69uU9b_raR3mcACHeivgg,2022,7
UCM69uU9b_raR3mcACHeivgg,2023,5
UCM69uU9b_raR3mcACHeivgg,2024,4
UCM69uU9b_raR3mcACHeivgg,2025,1
UCM69uU9b_raR3mcACHeivgg,2026,2
UCM7lej36ZymXK4KGygFQN8w,2025,82
UCM7lej36ZymXK4KGygFQN8w,2026,110
UCM96L0HabMkeIGyBViLZ4YQ,2025,346
UCM96L0HabMkeIGyBViLZ4YQ,2026,353
UCMBxPwSlBQz2TxRnA2ogq0w,2024,1
UCMBxPwSlBQz2TxRnA2ogq0w,2025,29
UCMBxPwSlBQz2TxRnA2ogq0w,2026,35
UCMHyqlEwC-IdXCQZht8g44w,2023,65
UCMHyqlEwC-IdXCQZht8g44w,2024,241
UCMHyqlEwC-IdXCQZht8g44w,2025,237
UCMHyqlEwC-IdXCQZht8g44w,2026,157
UCMJcr4CRojJ_0Qkyd1a5ULQ,2023,7
UCMJcr4CRojJ_0Qkyd1a5ULQ,2024,106
UCMJcr4CRojJ_0Qkyd1a5ULQ,2025,135
UCMJcr4CRojJ_0Qkyd1a5ULQ,2026,94
UCMQ21qN4qXA0sJf-kUK9ZjQ,2020,81
UCMQ21qN4qXA0sJf-kUK9ZjQ,2021,209
UCMQ21qN4qXA0sJf-kUK9ZjQ,2022,5
UCMQ21qN4qXA0sJf-kUK9ZjQ,2023,7
UCMQ21qN4qXA0sJf-kUK9ZjQ,2024,5
UCMQwItTmnjFp1VK-v6aR15g,2022,48
UCMQwItTmnjFp1VK-v6aR15g,2023,139
UCMQwItTmnjFp1VK-v6aR15g,2024,160
UCMQwItTmnjFp1VK-v6aR15g,2025,178
UCMQwItTmnjFp1VK-v6aR15g,2026,97
UCMUtWzsjAQJgp6UlkbVSo1w,2021,187
UCMUtWzsjAQJgp6UlkbVSo1w,2022,199
UCMUtWzsjAQJgp6UlkbVSo1w,2023,171
UCMVdzsLwVWc241rrjK78aXA,2024,43
UCMVdzsLwVWc241rrjK78aXA,2025,32
UCMVdzsLwVWc241rrjK78aXA,2026,3
UCMZkIRSYq4NX-rBGs7n-3-g,2021,25
UCMZkIRSYq4NX-rBGs7n-3-g,2022,106
UCMZkIRSYq4NX-rBGs7n-3-g,2023,33
UCMZkIRSYq4NX-rBGs7n-3-g,2024,4
UCMdzC45Herdf2KXfEyhAjLg,2025,201
UCMdzC45Herdf2KXfEyhAjLg,2026,58
UCMh4voylnr9h_UVZWJI5Vew,2022,10
UCMh4voylnr9h_UVZWJI5Vew,2023,12
UCMh4voylnr9h_UVZWJI5Vew,2024,48
UCMh4voylnr9h_UVZWJI5Vew,2025,121
UCMh4voylnr9h_UVZWJI5Vew,2026,91
UCMhUWTKBjrRSacizvjq3HLg,2019,1
UCMhUWTKBjrRSacizvjq3HLg,2020,3
UCMhUWTKBjrRSacizvjq3HLg,2021,21
UCMhUWTKBjrRSacizvjq3HLg,2022,8
UCMhUWTKBjrRSacizvjq3HLg,2023,1
UCMhUWTKBjrRSacizvjq3HLg,2024,7
UCMhUWTKBjrRSacizvjq3HLg,2025,1
UCMhUWTKBjrRSacizvjq3HLg,2026,11
UCMoP04hETQT8gYkfCI675EQ,2025,6
UCMoP04hETQT8gYkfCI675EQ,2026,3
UCMrMIuX-WYd9Tpr8E1-ryKQ,2021,34
UCMs5aPn2oecJGX0siIC3q0Q,2020,3
UCMs5aPn2oecJGX0siIC3q0Q,2021,3
UCMs5aPn2oecJGX0siIC3q0Q,2022,2
UCMs5aPn2oecJGX0siIC3q0Q,2023,19
UCMs5aPn2oecJGX0siIC3q0Q,2024,8
UCMs5aPn2oecJGX0siIC3q0Q,2025,9
UCMs5aPn2oecJGX0siIC3q0Q,2026,12
UCMvIUZRjMYx-_U7_RRlQYqw,2021,1
UCMvIUZRjMYx-_U7_RRlQYqw,2022,1
UCMvc8BlQ7r5gRbz-D2EY0LA,2021,80
UCMvc8BlQ7r5gRbz-D2EY0LA,2022,243
UCMvc8BlQ7r5gRbz-D2EY0LA,2023,94
UCMvc8BlQ7r5gRbz-D2EY0LA,2024,106
UCMvc8BlQ7r5gRbz-D2EY0LA,2025,131
UCMvc8BlQ7r5gRbz-D2EY0LA,2026,46
UCN0m7R88NRnqBdjIPcloOnw,2025,7
UCN0m7R88NRnqBdjIPcloOnw,2026,20
UCN2h2ov92AeTDv60a1mUr0g,2023,100
UCN2h2ov92AeTDv60a1mUr0g,2024,88
UCN2h2ov92AeTDv60a1mUr0g,2025,33
UCN2h2ov92AeTDv60a1mUr0g,2026,19
UCN2uHnFKm8CTbjFQ9H7Uotg,2021,7
UCN2uHnFKm8CTbjFQ9H7Uotg,2022,30
UCN2uHnFKm8CTbjFQ9H7Uotg,2023,17
UCN2uHnFKm8CTbjFQ9H7Uotg,2024,19
UCN2uHnFKm8CTbjFQ9H7Uotg,2025,43
UCN2uHnFKm8CTbjFQ9H7Uotg,2026,99
UCN3A90FXb4u4ZirE2LmB_9Q,2021,115
UCN3A90FXb4u4ZirE2LmB_9Q,2022,141
UCN3A90FXb4u4ZirE2LmB_9Q,2023,106
UCN3A90FXb4u4ZirE2LmB_9Q,2024,77
UCN3A90FXb4u4ZirE2LmB_9Q,2025,2
UCN3A90FXb4u4ZirE2LmB_9Q,2026,1
UCN3ujjUVCDcAjX-wfkU00SQ,2024,141
UCN3ujjUVCDcAjX-wfkU00SQ,2025,104
UCN3ujjUVCDcAjX-wfkU00SQ,2026,22
UCN5KfrZRFVu6QbnPC3bl9qA,2023,52
UCN5KfrZRFVu6QbnPC3bl9qA,2024,176
UCN5KfrZRFVu6QbnPC3bl9qA,2025,121
UCN5KfrZRFVu6QbnPC3bl9qA,2026,22
UCN6506blTCjlsfwnRBMRB0Q,2021,70
UCN6506blTCjlsfwnRBMRB0Q,2022,107
UCN6506blTCjlsfwnRBMRB0Q,2023,16
UCN6506blTCjlsfwnRBMRB0Q,2024,11
UCN6506blTCjlsfwnRBMRB0Q,2025,28
UCN6506blTCjlsfwnRBMRB0Q,2026,23
UCN9xSRO9lXdzO3mM3BCEt9w,2022,47
UCN9xSRO9lXdzO3mM3BCEt9w,2023,66
UCN9xSRO9lXdzO3mM3BCEt9w,2024,55
UCN9xSRO9lXdzO3mM3BCEt9w,2025,26
UCN9xSRO9lXdzO3mM3BCEt9w,2026,13
UCNDYUXSVC7ffBAGEktilzUQ,2024,198
UCNDYUXSVC7ffBAGEktilzUQ,2025,239
UCNDYUXSVC7ffBAGEktilzUQ,2026,263
UCNEjPeYZ1R9xQEjHFU__Nhw,2021,99
UCNEjPeYZ1R9xQEjHFU__Nhw,2022,27
UCNEjPeYZ1R9xQEjHFU__Nhw,2023,1
UCNEjPeYZ1R9xQEjHFU__Nhw,2024,11
UCNEjPeYZ1R9xQEjHFU__Nhw,2026,34
UCNGyEYW2pFjhR_YqSuC4zjg,2023,160
UCNGyEYW2pFjhR_YqSuC4zjg,2024,264
UCNGyEYW2pFjhR_YqSuC4zjg,2025,160
UCNGyEYW2pFjhR_YqSuC4zjg,2026,116
UCNLRchQpCrJaUvYo731Y_vg,2024,97
UCNLRchQpCrJaUvYo731Y_vg,2025,131
UCNLRchQpCrJaUvYo731Y_vg,2026,39
UCNLd5kFDUcQyiiiV8f56Tlw,2024,47
UCNLd5kFDUcQyiiiV8f56Tlw,2025,178
UCNLd5kFDUcQyiiiV8f56Tlw,2026,113
UCNMSbSb456HB-QHasfl7dtg,2024,11
UCNMSbSb456HB-QHasfl7dtg,2025,101
UCNMSbSb456HB-QHasfl7dtg,2026,36
UCNRhbYsDR35KlFvAeP_WmrA,2020,9
UCNRhbYsDR35KlFvAeP_WmrA,2021,58
UCNRhbYsDR35KlFvAeP_WmrA,2022,20
UCNRhbYsDR35KlFvAeP_WmrA,2023,99
UCNRhbYsDR35KlFvAeP_WmrA,2024,39
UCNRhbYsDR35KlFvAeP_WmrA,2025,2
UCNTEr2_96vJnXNazr5MwNLA,2023,127
UCNTEr2_96vJnXNazr5MwNLA,2024,123
UCNTEr2_96vJnXNazr5MwNLA,2025,102
UCNTEr2_96vJnXNazr5MwNLA,2026,65
UCNW0brB5G5GcBDXuJ1iDglw,2024,60
UCNW0brB5G5GcBDXuJ1iDglw,2025,27
UCNW0brB5G5GcBDXuJ1iDglw,2026,1
UCNak-g6_mKH-UkDLnrvjyzw,2025,73
UCNak-g6_mKH-UkDLnrvjyzw,2026,32
UCNbXahoA48lOdkSS9fAWmcQ,2024,167
UCNbXahoA48lOdkSS9fAWmcQ,2025,381
UCNbXahoA48lOdkSS9fAWmcQ,2026,152
UCNmZMq-4asLHHd0WvdO2iRQ,2026,4
UCNvLBLJ0HtlmeEKsGC5F4PQ,2021,1
UCNvLBLJ0HtlmeEKsGC5F4PQ,2022,136
UCNvLBLJ0HtlmeEKsGC5F4PQ,2023,7
UCNvLBLJ0HtlmeEKsGC5F4PQ,2025,5
UCNxjqm_u1zOpgisojN5WoSw,2022,51
UCNxjqm_u1zOpgisojN5WoSw,2023,184
UCNxjqm_u1zOpgisojN5WoSw,2024,58
UCNxjqm_u1zOpgisojN5WoSw,2025,33
UCNxjqm_u1zOpgisojN5WoSw,2026,16
UCNy9BIHfr9iuvGdeQ0jm1gA,2025,64
UCNy9BIHfr9iuvGdeQ0jm1gA,2026,142
UCO-cQ0fuaInGZHIxSn9iO3g,2023,10
UCO-cQ0fuaInGZHIxSn9iO3g,2024,49
UCO-cQ0fuaInGZHIxSn9iO3g,2025,46
UCO-cQ0fuaInGZHIxSn9iO3g,2026,25
UCO16Msf-IqFupuEiRYbmC7A,2021,1
UCO6R8Pc5g2R7ObJQPBGppdg,2022,72
UCO6R8Pc5g2R7ObJQPBGppdg,2023,170
UCO6R8Pc5g2R7ObJQPBGppdg,2024,95
UCO6R8Pc5g2R7ObJQPBGppdg,2025,69
UCO6R8Pc5g2R7ObJQPBGppdg,2026,40
UCO87oFEFK06LeevWL4WYEEA,2015,1
UCO87oFEFK06LeevWL4WYEEA,2016,12
UCO87oFEFK06LeevWL4WYEEA,2017,63
UCO87oFEFK06LeevWL4WYEEA,2018,24
UCO87oFEFK06LeevWL4WYEEA,2019,11
UCO87oFEFK06LeevWL4WYEEA,2020,61
UCO87oFEFK06LeevWL4WYEEA,2021,114
UCO87oFEFK06LeevWL4WYEEA,2022,29
UCO87oFEFK06LeevWL4WYEEA,2023,21
UCO87oFEFK06LeevWL4WYEEA,2026,11
UCO8YcEfbe_-_WlX9QTU6b0Q,2021,2
UCOFHRsSrDPOcdiz3Crc2ZBw,2022,1
UCOFHRsSrDPOcdiz3Crc2ZBw,2023,2
UCOFHRsSrDPOcdiz3Crc2ZBw,2024,118
